링크ID,위험도,위험등급,시군구,읍면동,도로명,도로길이_m,차로수_편도,사고건수,사망자수,중상자수,경상자수,부상신고자수
1110009303,27.25,4,은평구,역촌동,갈현로,249,1,8,0,8,5,0
1110009401,1.16,1,은평구,신사동,갈현로,131,1,4,0,1,2,1
1110009402,4.76,2,은평구,역촌동,갈현로,467,1,10,0,4,7,0
1110009403,12.15,3,은평구,역촌동,갈현로,248,1,5,0,5,4,1
1110009500,10.30,3,은평구,응암동,서오릉로,125,4,3,1,2,2,0
1110009601,0.05,1,은평구,녹번동,서오릉로,128,2,1,0,0,1,0
1110009701,0.00,1,은평구,응암동,응암로,125,2,0,0,0,0,0
1110009702,0.02,1,은평구,녹번동,응암로,154,2,1,0,0,0,1
1110009703,1.76,1,은평구,녹번동,응암로,288,2,4,0,2,3,0
1110009801,6.52,2,은평구,응암동,응암로,125,2,10,0,1,11,0
1110009802,0.02,1,은평구,녹번동,응암로,154,2,1,0,0,0,1
1110009901,2.84,1,은평구,녹번동,서오릉로,170,3,2,0,2,0,0
1110009902,18.10,3,은평구,녹번동,서오릉로,359,3,19,0,7,17,1
1110010001,1.43,1,은평구,녹번동,서오릉로,170,3,5,0,1,6,1
1110010002,3.49,2,은평구,녹번동,서오릉로,359,3,7,0,3,6,0
1110010100,70.10,4,은평구,녹번동,통일로,809,3,47,0,20,59,21
1110010200,15.72,3,은평구,녹번동,통일로,812,3,23,0,10,51,8
1110010300,0.28,1,은평구,구산동,갈현로11길,300,1,3,0,0,4,0
1110010400,0.42,1,은평구,역촌동,갈현로11길,295,1,2,0,1,0,1
1110010501,1.06,1,은평구,녹번동,녹번로,124,1,3,0,1,1,1
1110010502,0.11,1,은평구,녹번동,녹번로,682,1,5,0,0,3,2
1110010601,0.96,1,은평구,녹번동,녹번로,126,1,1,0,1,0,0
1110010602,2.96,1,은평구,녹번동,녹번로,680,1,7,0,4,4,0
1110010701,1.77,1,은평구,역촌동,역말로,351,2,6,0,2,5,0
1110010702,11.08,3,은평구,역촌동,역말로,83,2,6,0,3,7,0
1110010801,8.65,2,은평구,역촌동,역말로,351,2,6,0,5,3,0
1110010802,1.54,1,은평구,역촌동,역말로,83,2,2,0,1,1,0
1110010901,1.43,1,은평구,역촌동,역말로,242,2,5,0,1,8,0
1110010902,1.87,1,은평구,역촌동,역말로,370,2,7,0,2,6,0
1110011001,2.54,1,은평구,역촌동,역말로,246,2,7,0,2,5,1
1110011002,3.05,2,은평구,역촌동,역말로,377,2,6,0,3,3,0
1110011100,24.88,4,은평구,녹번동,서오릉로,339,3,22,0,7,24,2
1110011200,13.46,3,은평구,녹번동,서오릉로,339,3,16,1,5,9,2
1110011300,9.33,2,은평구,녹번동,진흥로,487,3,14,0,6,5,3
1110011400,6.11,2,은평구,녹번동,진흥로,479,3,20,0,4,12,6
1110011500,3.04,2,은평구,녹번동,통일로,167,3,4,0,2,3,5
1110011600,11.95,3,은평구,녹번동,통일로,167,3,8,0,4,3,1
1110011700,10.94,3,은평구,녹번동,진흥로,413,3,20,1,5,14,4
1110011800,6.43,2,은평구,대조동,진흥로,404,3,10,2,2,8,6
1110011901,2.38,1,은평구,역촌동,갈현로,228,1,5,0,2,4,1
1110011902,2.26,1,은평구,구산동,갈현로,328,1,9,0,2,7,2
1110011903,2.54,1,은평구,구산동,갈현로,366,1,10,0,2,9,2
1110012001,4.79,2,은평구,역촌동,갈현로,228,1,4,0,3,1,0
1110012002,0.37,1,은평구,구산동,갈현로,328,1,1,0,1,2,0
1110012003,3.10,2,은평구,구산동,갈현로,364,1,5,0,3,3,0
1110012101,9.02,2,은평구,대조동,통일로,69,3,6,0,2,5,1
1110012102,51.93,4,은평구,대조동,통일로,217,3,18,2,7,24,8
1110012201,15.72,3,은평구,불광동,통일로,69,3,10,0,3,8,1
1110012202,0.35,1,은평구,불광동,통일로,217,3,5,0,0,3,2
1110012301,5.44,2,은평구,대조동,불광로,215,2,6,0,3,4,1
1110012302,4.75,2,은평구,대조동,불광로,98,2,6,0,2,10,2
1110012401,1.53,1,은평구,대조동,불광로,214,2,9,0,1,5,3
1110012402,29.70,4,은평구,대조동,불광로,93,2,11,0,5,8,1
1110012500,2.06,1,은평구,역촌동,서오릉로,406,3,10,0,2,7,3
1110012600,18.61,3,은평구,대조동,서오릉로,409,3,21,0,8,12,6
1110012701,0.97,1,은평구,대조동,역말로,269,1,5,0,1,5,0
1110012702,2.02,1,은평구,대조동,역말로,565,1,7,0,3,3,2
1110012801,2.20,1,은평구,대조동,역말로,269,1,6,0,2,5,1
1110012802,0.05,1,은평구,대조동,역말로,565,1,2,0,0,2,2
1110012900,13.14,3,은평구,구산동,서오릉로,573,3,21,0,7,19,1
1110013000,10.35,3,은평구,갈현동,서오릉로,576,3,18,0,7,14,3
1110013101,6.94,2,은평구,대조동,통일로,124,4,8,0,2,9,0
1110013102,4.84,2,은평구,불광동,통일로,404,3,10,0,4,12,1
1110013201,4.79,2,은평구,불광동,통일로,124,3,6,0,2,4,0
1110013202,5.75,2,은평구,불광동,통일로,405,3,12,0,4,9,3
1110013301,7.19,2,은평구,구산동,서오릉로,768,3,12,0,7,11,0
1110013302,13.82,3,은평구,구산동,서오릉로,147,3,8,0,4,6,0
1110013401,1.29,1,은평구,갈현동,서오릉로,772,3,10,0,2,11,1
1110013402,9.01,2,은평구,갈현동,서오릉로,145,3,8,1,1,6,4
1110013501,0.50,1,은평구,불광동,불광로,239,2,1,0,1,0,0
1110013502,3.09,2,은평구,불광동,불광로,653,1,15,0,3,12,1
1110013503,13.70,3,은평구,불광동,불광로,141,1,5,0,4,5,1
1110013504,1.77,1,은평구,불광동,불광로,391,1,7,0,2,6,0
1110013601,13.46,3,은평구,불광동,불광로,237,2,10,0,5,5,0
1110013602,1.35,1,은평구,불광동,불광로,667,1,6,0,3,8,2
1110013603,1.01,1,은평구,불광동,불광로,147,1,3,0,1,2,0
1110013604,0.36,1,은평구,불광동,불광로,389,1,4,0,1,1,2
1110013701,12.48,3,은평구,대조동,통일로,184,3,14,1,2,11,3
1110013702,99.34,4,은평구,대조동,통일로,430,3,43,0,19,49,8
1110013801,1.33,1,은평구,불광동,통일로,185,3,6,0,1,5,3
1110013802,17.92,3,은평구,불광동,통일로,427,3,20,0,8,13,6
1110013901,10.24,3,은평구,불광동,연서로,520,2,20,0,6,12,6
1110013902,10.54,3,은평구,불광동,연서로,482,2,17,0,6,14,3
1110014001,56.56,4,은평구,불광동,연서로,526,2,31,0,16,26,2
1110014101,4.16,2,은평구,갈현동,갈현로,175,2,7,0,2,7,0
1110014102,0.25,1,은평구,갈현동,갈현로,125,1,3,0,0,2,1
1110014103,5.28,2,은평구,갈현동,갈현로,403,1,6,1,3,1,1
1110014104,0.05,1,은평구,갈현동,갈현로,129,1,1,0,0,1,0
1110014105,8.97,2,은평구,갈현동,갈현로,374,1,12,0,5,8,1
1110014106,0.61,1,은평구,갈현동,갈현로,308,1,5,0,1,3,1
1110014107,0.06,1,은평구,갈현동,갈현로,112,1,1,0,0,1,0
1110014108,1.55,1,은평구,갈현동,갈현로,78,1,1,0,1,0,0
1110014201,0.85,1,은평구,갈현동,갈현로,175,1,3,0,1,2,0
1110014202,0.06,1,은평구,갈현동,갈현로,125,1,1,0,0,1,0
1110014203,0.76,1,은평구,갈현동,갈현로,406,1,5,0,2,3,1
1110014204,0.87,1,은평구,갈현동,갈현로,129,1,4,0,0,4,0
1110014205,3.26,2,은평구,갈현동,갈현로,379,1,10,0,3,4,5
1110014206,0.40,1,은평구,갈현동,갈현로,299,1,1,0,1,0,0
1110014207,0.06,1,은평구,갈현동,갈현로,112,1,1,0,0,1,0
1110014208,12.74,3,은평구,갈현동,갈현로,70,2,6,0,3,6,0
1110014300,2.84,1,은평구,불광동,연서로34길,487,1,9,0,3,7,1
1110014400,0.29,1,은평구,불광동,연서로34길,496,1,3,0,1,3,1
1110014600,4.34,2,은평구,불광동,연서로,485,2,9,0,4,5,0
1110014700,1.22,1,은평구,불광동,불광로,390,1,3,0,2,1,0
1110014800,0.33,1,은평구,불광동,불광로,390,1,2,0,1,1,0
1110015701,0.00,1,은평구,진관동,진관길,671,1,0,0,0,0,0
1110015702,0.01,1,은평구,진관동,연서로48길,264,1,1,0,0,0,1
1110015801,0.00,1,은평구,진관동,진관길,651,1,0,0,0,0,0
1110015802,0.00,1,은평구,진관동,연서로48길,262,1,0,0,0,0,0
1110016102,0.27,1,은평구,진관동,북한산로,884,2,4,0,1,6,1
1110016103,0.29,1,은평구,진관동,북한산로,427,2,2,0,1,1,0
1110016104,0.07,1,은평구,진관동,북한산로,93,3,1,0,0,1,0
1110016201,1.13,1,은평구,진관동,북한산로,878,2,9,0,2,12,1
1110016202,4.99,2,은평구,진관동,북한산로,422,2,6,1,3,4,1
1110016205,0.59,1,은평구,진관동,북한산로,92,2,2,0,0,4,0
1110016300,0.00,1,은평구,증산동,수색로,69,1,0,0,0,0,0
1110016400,0.38,1,은평구,증산동,수색로,73,3,2,0,0,2,0
1110016500,0.00,1,은평구,증산동,수색로증산로사이길,76,1,0,0,0,0,0
1110016600,0.00,1,은평구,증산동,증산로,54,1,0,0,0,0,0
1110016701,0.00,1,은평구,증산동,수색로증산로사이길,76,1,0,0,0,0,0
1110016702,0.00,1,은평구,증산동,수색로증산로사이길,78,1,0,0,0,0,0
1110016900,7.46,2,은평구,증산동,증산서길,146,1,3,0,3,2,0
1110017000,0.05,1,은평구,증산동,증산서길,140,1,1,0,0,1,0
1110017100,0.84,1,은평구,증산동,증산로5길,180,1,4,0,1,2,1
1110017200,0.62,1,은평구,증산동,증산로5길,180,1,4,0,0,4,0
1110017300,0.00,1,은평구,응암동,가좌로7나길,216,1,0,0,0,0,0
1110017400,0.13,1,은평구,응암동,가좌로7나길,216,1,2,0,0,2,0
1110017500,0.21,1,은평구,응암동,가좌로7다길,136,1,2,0,0,2,0
1110017600,4.34,2,은평구,응암동,가좌로7다길,114,1,3,0,2,4,0
1110017700,0.00,1,은평구,응암동,가좌로7나길,136,1,0,0,0,0,0
1110017800,0.06,1,은평구,응암동,가좌로7나길,116,1,1,0,0,1,0
1110017900,0.00,1,은평구,응암동,가좌로7길,78,1,0,0,0,0,0
1110018000,0.00,1,은평구,응암동,가좌로7길,74,1,0,0,0,0,0
1110018100,0.38,1,은평구,응암동,가좌로7길,299,1,4,0,0,4,0
1110018200,0.42,1,은평구,응암동,가좌로7길,304,1,2,0,1,1,0
1110018300,0.03,1,은평구,응암동,가좌로5길,259,1,1,0,0,1,0
1110018400,0.03,1,은평구,응암동,가좌로5길,254,1,1,0,0,1,0
1110018500,4.58,2,은평구,응암동,가좌로7길,145,1,9,0,1,11,1
1110018600,3.61,2,은평구,응암동,가좌로7길,137,1,4,0,2,2,0
1110018700,0.00,1,은평구,수색동,은평터널로,109,1,0,0,0,0,0
1110018800,0.00,1,은평구,수색동,은평터널로,109,1,0,0,0,0,0
1110018900,0.38,1,은평구,응암동,응암로12길,74,1,2,0,0,2,0
1110019000,0.19,1,은평구,응암동,응암로12길,74,1,1,0,0,2,0
1110019100,2.58,1,은평구,응암동,가좌로7길,63,1,3,0,1,3,0
1110019200,0.00,1,은평구,응암동,가좌로7길,66,1,0,0,0,0,0
1110019300,0.00,1,은평구,응암동,가좌로,87,1,0,0,0,0,0
1110019400,1.42,1,은평구,응암동,가좌로,85,1,1,0,1,0,0
1110019500,0.00,1,은평구,응암동,응암로12길,169,1,0,0,0,0,0
1110019600,0.71,1,은평구,응암동,응암로12길,170,1,1,0,1,0,0
1110019700,1.40,1,은평구,응암동,응암로12길,91,1,2,0,1,1,0
1110019800,0.49,1,은평구,응암동,응암로12길,93,1,3,0,0,3,1
1110019900,1.04,1,은평구,응암동,응암로12길,144,1,3,0,1,2,0
1110020000,0.00,1,은평구,응암동,응암로12길,147,1,0,0,0,0,0
1110020100,0.82,1,은평구,응암동,응암로가좌로연결길,33,1,2,0,0,2,0
1110020400,0.00,1,은평구,신사동,증산로17길,122,1,0,0,0,0,0
1110020500,0.00,1,은평구,신사동,증산로17길,120,1,0,0,0,0,0
1110020600,0.49,1,은평구,신사동,증산로17길,248,1,1,0,1,0,0
1110020700,0.00,1,은평구,신사동,증산로17길,247,1,0,0,0,0,0
1110020800,0.00,1,은평구,응암동,응암로가좌로연결길,26,1,0,0,0,0,0
1110020900,3.49,2,은평구,수색동,수색로,297,1,2,1,0,0,1
1110021000,0.00,1,은평구,수색동,수색로,296,1,0,0,0,0,0
1110021100,0.00,1,은평구,수색동,수색로24길,91,1,0,0,0,0,0
1110021200,0.07,1,은평구,수색동,수색로24길,98,3,1,0,0,1,0
1110021300,0.02,1,은평구,신사동,증산로17길,419,1,1,0,0,1,0
1110021400,0.02,1,은평구,신사동,증산로17길,418,1,1,0,0,1,0
1110021700,0.00,1,은평구,수색동,수색로24길,129,1,0,0,0,0,0
1110021800,0.00,1,은평구,수색동,수색로24길,128,1,0,0,0,0,0
1110021900,0.00,1,은평구,수색동,수색로24길,103,1,0,0,0,0,0
1110022000,1.26,1,은평구,수색동,수색로24길,96,1,1,0,1,0,0
1110022100,0.09,1,은평구,응암동,가좌로10길,364,1,3,0,0,2,1
1110022200,0.00,1,은평구,응암동,가좌로10길,364,1,0,0,0,0,0
1110022400,0.00,1,은평구,수색동,수색로24길,204,1,0,0,0,0,0
1110022500,0.00,1,은평구,수색동,수색로24길인접길,334,1,0,0,0,0,0
1110022600,0.00,1,은평구,수색동,수색로24길인접길,345,1,0,0,0,0,0
1110022800,0.00,1,은평구,수색동,숯골길,598,1,0,0,0,0,0
1110022900,0.00,1,은평구,수색동,숯골길,638,1,0,0,0,0,0
1110023000,13.08,3,은평구,응암동,응암로21길,89,1,3,1,1,1,0
1110023100,1.35,1,은평구,응암동,응암로21길,89,1,1,0,1,0,0
1110023200,0.04,1,은평구,신사동,가좌로,157,1,1,0,0,1,0
1110023300,0.00,1,은평구,신사동,가좌로,157,1,0,0,0,0,0
1110023400,0.44,1,은평구,응암동,불광천길,401,1,5,0,0,5,1
1110023500,0.29,1,은평구,응암동,불광천길,421,1,2,0,1,0,1
1110023600,5.76,2,은평구,신사동,증산로19길,84,1,2,0,2,1,0
1110023700,0.00,1,은평구,신사동,증산로19길,84,1,0,0,0,0,0
1110023800,0.66,1,은평구,신사동,증산로19길,266,1,3,0,1,4,0
1110023900,0.44,1,은평구,신사동,증산로19길,276,1,1,0,1,1,0
1110024100,0.02,1,은평구,응암동,백련산로,329,1,1,0,0,1,0
1110024200,0.00,1,은평구,응암동,백련산로,257,1,0,0,0,0,0
1110024400,2.53,1,은평구,응암동,응암로21가길,454,1,6,0,3,3,0
1110024500,0.06,1,은평구,응암동,응암로21가길,461,1,2,0,0,2,0
1110024600,3.61,2,은평구,신사동,증산로21길,311,1,8,0,4,5,2
1110024700,0.39,1,은평구,신사동,증산로21길,311,1,1,0,1,0,0
1110024800,6.73,2,은평구,신사동,가좌로,178,2,7,0,3,4,0
1110024900,1.44,1,은평구,신사동,가좌로,178,2,6,0,1,5,1
1110025000,1.98,1,은평구,신사동,증산로23길,82,1,3,0,1,3,0
1110025100,0.00,1,은평구,신사동,증산로23길,82,1,0,0,0,0,0
1110025200,0.26,1,은평구,신사동,은평로,110,1,2,0,0,2,0
1110025300,0.74,1,은평구,신사동,증산로23길,220,1,3,0,1,3,0
1110025400,0.84,1,은평구,신사동,증산로23길,220,1,4,0,1,3,0
1110025500,0.08,1,은평구,신사동,은평로,166,1,1,0,0,2,0
1110025600,2.95,1,은평구,신사동,은평로,166,1,3,0,2,1,0
1110025700,0.04,1,은평구,신사동,은평로,186,1,1,0,0,1,0
1110025800,5.86,2,은평구,신사동,은평로,186,1,3,0,3,0,0
1110025900,0.55,1,은평구,응암동,은평로6길,231,1,2,0,1,1,0
1110026000,3.19,2,은평구,응암동,은평로6길,230,1,8,0,2,7,2
1110026100,0.00,1,은평구,신사동,가좌로,374,2,0,0,0,0,0
1110026200,0.00,1,은평구,신사동,가좌로,356,2,0,0,0,0,0
1110026301,0.33,1,은평구,신사동,가좌로,369,1,1,0,1,0,0
1110026302,0.00,1,은평구,신사동,가좌로,176,3,0,0,0,0,0
1110026401,0.00,1,은평구,신사동,가좌로,360,1,0,0,0,0,0
1110026402,0.65,1,은평구,신사동,가좌로,179,3,1,0,1,1,0
1110026500,1.50,1,은평구,응암동,은평로8길,322,1,2,0,2,0,0
1110026600,0.02,1,은평구,응암동,은평로8길,321,1,1,0,0,1,0
1110026700,0.17,1,은평구,응암동,은평로진흥로사이길,39,2,1,0,0,1,0
1110026800,4.64,2,은평구,응암동,은평로진흥로사이길,29,2,2,0,1,2,0
1110026900,0.67,1,은평구,역촌동,은평로3길,210,1,2,0,1,3,0
1110027000,2.37,1,은평구,역촌동,은평로3길,210,1,4,0,2,0,2
1110027100,0.75,1,은평구,역촌동,연서로진흥로사이길,156,1,1,0,1,0,0
1110027200,0.05,1,은평구,역촌동,연서로진흥로사이길,148,1,1,0,0,1,0
1110027300,0.13,1,은평구,응암동,진흥로은평로사이길,56,1,1,0,0,1,0
1110027400,22.87,4,은평구,응암동,진흥로은평로사이길,57,1,9,0,3,6,1
1110027500,0.53,1,은평구,역촌동,갈현로3나길,925,1,8,0,0,10,1
1110027600,0.18,1,은평구,역촌동,갈현로3나길,910,1,3,0,1,3,0
1110027800,0.00,1,은평구,역촌동,은평로3길,80,1,0,0,0,0,0
1110027900,0.35,1,은평구,역촌동,은평로3길,80,1,2,0,0,2,0
1110028000,0.04,1,은평구,역촌동,은평로3길,184,1,1,0,0,1,0
1110028100,0.00,1,은평구,역촌동,은평로3길,184,1,0,0,0,0,0
1110028200,3.17,2,은평구,녹번동,은평로서오릉로2길사,155,1,3,0,2,0,2
1110028300,0.87,1,은평구,녹번동,은평로서오릉로2길사,135,1,1,0,1,0,0
1110028400,1.98,1,은평구,응암동,진흥로응암로사이길,160,1,5,0,1,7,1
1110028500,0.75,1,은평구,녹번동,진흥로응암로사이길,160,1,1,0,1,0,0
1110028600,1.19,1,은평구,녹번동,은평로서오릉로연결길,207,2,5,0,0,7,0
1110028700,0.00,1,은평구,녹번동,은평로서오릉로2길사,88,1,0,0,0,0,0
1110028800,0.00,1,은평구,녹번동,은평로서오릉로2길사,88,1,0,0,0,0,0
1110029100,0.63,1,은평구,응암동,은평로11길,364,1,5,0,1,5,1
1110029200,0.23,1,은평구,녹번동,은평로11길,362,1,3,0,0,4,0
1110029700,0.15,1,은평구,녹번동,서오릉로2길,190,1,2,0,0,2,0
1110029800,0.67,1,은평구,녹번동,서오릉로2길,190,1,2,0,1,1,0
1110029900,1.78,1,은평구,역촌동,연서로3길,80,1,2,0,1,3,0
1110030000,0.35,1,은평구,역촌동,연서로3길,80,1,2,0,0,2,0
1110030100,0.00,1,은평구,역촌동,연서로3길,430,1,0,0,0,0,0
1110030200,3.85,2,은평구,역촌동,연서로3길,424,1,9,0,4,5,1
1110030300,3.77,2,은평구,역촌동,연서로4길,472,1,12,0,3,11,1
1110030400,4.81,2,은평구,역촌동,연서로4길,472,1,11,0,4,7,0
1110030500,3.94,2,은평구,녹번동,진흥로,124,1,3,0,2,1,0
1110030600,0.00,1,은평구,녹번동,진흥로,124,1,0,0,0,0,0
1110030700,0.48,1,은평구,녹번동,은평로11길,258,1,2,0,1,0,1
1110030800,0.03,1,은평구,녹번동,은평로11길,252,1,1,0,0,1,0
1110030900,0.04,1,은평구,녹번동,서오릉로,173,1,1,0,0,1,0
1110031000,0.00,1,은평구,녹번동,서오릉로,177,1,0,0,0,0,0
1110031100,0.02,1,은평구,역촌동,갈현로7길,342,1,1,0,0,1,0
1110031200,0.02,1,은평구,역촌동,갈현로7길,326,1,1,0,0,1,0
1110031300,0.07,1,은평구,역촌동,역말로6길,382,1,2,0,0,2,0
1110031400,0.36,1,은평구,역촌동,역말로6길,382,1,4,0,1,1,2
1110031500,0.45,1,은평구,녹번동,응암로,298,2,2,0,1,2,1
1110031600,0.00,1,은평구,역촌동,갈현로7길,128,1,0,0,0,0,0
1110031700,0.00,1,은평구,역촌동,갈현로7길,116,1,0,0,0,0,0
1110031800,0.00,1,은평구,구산동,갈현로7길,70,1,0,0,0,0,0
1110031900,0.00,1,은평구,구산동,갈현로7길,73,1,0,0,0,0,0
1110032000,0.00,1,은평구,역촌동,갈현로7길,58,1,0,0,0,0,0
1110032100,0.00,1,은평구,역촌동,갈현로7길,55,1,0,0,0,0,0
1110032200,0.00,1,은평구,역촌동,갈현로11길,176,1,0,0,0,0,0
1110032300,0.00,1,은평구,구산동,갈현로11길,212,1,0,0,0,0,0
1110032600,0.02,1,은평구,역촌동,연서로9길,395,1,1,0,0,1,0
1110032700,0.03,1,은평구,구산동,연서로9길,396,1,2,0,0,0,2
1110032800,1.19,1,은평구,역촌동,연서로14길,409,1,3,0,2,0,1
1110032900,2.60,1,은평구,역촌동,연서로14길,422,1,4,1,0,3,0
1110033000,0.48,1,은평구,대조동,통일로65길,318,1,4,0,1,2,1
1110033100,0.00,1,은평구,대조동,통일로65길,302,1,0,0,0,0,0
1110033200,0.27,1,은평구,구산동,연서로13길,457,1,2,0,1,0,1
1110033300,1.18,1,은평구,구산동,연서로13길,460,1,8,0,1,10,1
1110033400,0.10,1,은평구,구산동,갈현로15길,1394,1,2,0,1,3,0
1110033500,1.11,1,은평구,갈현동,갈현로15길,1433,1,11,0,3,9,0
1110033600,3.29,2,은평구,불광동,불광로2길,763,1,10,0,5,5,1
1110033700,0.27,1,은평구,녹번동,불광로2길,771,1,4,0,1,4,0
1110033800,7.87,2,은평구,대조동,통일로71길,439,1,12,0,5,9,0
1110033900,0.88,1,은평구,대조동,통일로71길,424,1,7,0,1,6,0
1110034000,2.53,1,은평구,대조동,역말로9길,441,1,6,0,3,2,1
1110034100,0.30,1,은평구,대조동,역말로9길,442,1,3,0,1,1,1
1110034200,0.10,1,은평구,대조동,연서로20길,423,1,2,0,0,3,0
1110034300,0.08,1,은평구,대조동,연서로20길,416,1,3,0,0,2,1
1110034400,3.40,2,은평구,갈현동,연서로19길,463,1,10,0,3,10,0
1110034500,1.04,1,은평구,갈현동,연서로19길,463,1,2,0,2,0,0
1110034600,14.67,3,은평구,갈현동,연서로21길,409,1,21,0,6,18,3
1110034700,1.36,1,은평구,갈현동,연서로21길,404,1,5,0,2,3,0
1110034800,0.90,1,은평구,대조동,통일로73길,227,1,4,0,1,4,0
1110034900,2.12,1,은평구,대조동,통일로73길,227,1,2,0,2,0,0
1110035000,5.31,2,은평구,대조동,연서로26길,376,1,13,0,3,13,0
1110035100,0.29,1,은평구,대조동,연서로26길,383,1,4,0,0,4,0
1110035200,1.55,1,은평구,갈현동,갈현로23길,694,1,5,0,3,2,0
1110035300,0.00,1,은평구,갈현동,갈현로23길,682,1,1,0,0,0,1
1110035400,15.95,3,은평구,갈현동,연서로27길,404,1,17,1,8,10,3
1110035500,1.73,1,은평구,갈현동,연서로27길,403,1,11,0,1,9,2
1110035700,5.62,2,은평구,갈현동,통일로진출연서로진,49,2,6,0,0,8,1
1110035800,0.50,1,은평구,불광동,불광로,240,1,1,0,1,0,0
1110035900,0.00,1,은평구,불광동,불광로,288,1,0,0,0,0,0
