관측일자,,지점명,평균기온(℃),최저기온(℃),최대기온(℃),평균습도(%),최저습도(%),최고습도(%),평균풍속(m/s),최대풍속(m/s),강수량(mm)
20170501,영등포,20,13.8999996185303,28.2999992370605,60.7999992370605,26.2000007629395,91.9000015258789,1.70000004768372,5.5,0,
20170501,용산,21.2000007629395,15,29.5,31.2000007629395,0,59.2999992370605,1.60000002384186,4.19999980926514,0,
20170501,은평,19.6000003814697,13,27.7000007629395,56.5,27.1000003814697,87.5,1.79999995231628,5.5,0,
20170501,종로,20.7999992370605,14.5,28.8999996185303,43.0999984741211,11.1999998092651,74.5999984741211,1.29999995231628,4.09999990463257,0,
20170501,중구,19.6000003814697,12.6999998092651,28.2999992370605,53.5999984741211,17.8999996185303,89.1999969482422,1.5,4.69999980926514,0,
20170501,중랑,20.6000003814697,14.5,27.7999992370605,52.2999992370605,22.7999992370605,83.3000030517578,1.60000002384186,5.30000019073486,0,
20170502,강남,20.8999996185303,16.5,27.2999992370605,47.5,32,66.0999984741211,0.600000023841858,3.59999990463257,0,
20170502,강동,21.2000007629395,16,26.7999992370605,50.0999984741211,31.7999992370605,70.3000030517578,1.29999995231628,5,0,
20170502,강북,21.5,16.7000007629395,29.2000007629395,49.4000015258789,31.3999996185303,69.6999969482422,1.10000002384186,3.70000004768372,0,
20170502,강서,20.3999996185303,14.1000003814697,26.5,55.2999992370605,37,85.3000030517578,1.5,4.5,0,
20170502,관악,20.8999996185303,15.6999998092651,26.8999996185303,46.5,32.4000015258789,73,1.10000002384186,4,0,
20170502,광진,21.5,16.8999996185303,27.7000007629395,48.0999984741211,30.8999996185303,68.4000015258789,1.29999995231628,3.5,0,
20170502,구로,20.5,14.1000003814697,27.1000003814697,50.5,32.4000015258789,85,1.79999995231628,5.5,0,
20170502,금천,20.7999992370605,14.6000003814697,27.7999992370605,50.0999984741211,32.5999984741211,80.1999969482422,1.39999997615814,4.19999980926514,0,
20170502,남산,20.6000003814697,15.3999996185303,27.2999992370605,39.5999984741211,20.3999996185303,70.3000030517578,1.60000002384186,4.09999990463257,0,
20170502,노원,21.7999992370605,16.2999992370605,28.8999996185303,47.7999992370605,25.7999992370605,72.6999969482422,0.600000023841858,3.09999990463257,0,
20170502,도봉,20.2999992370605,13.5,28.2999992370605,52.4000015258789,28.2000007629395,82.3000030517578,0.600000023841858,4.40000009536743,0,
20170502,동대문,21.5,16.2000007629395,27.7000007629395,48.5,28.8999996185303,72.9000015258789,1.5,5.69999980926514,0,
20170502,동작,21.2999992370605,16,27.3999996185303,47,31.8999996185303,72.5999984741211,1.79999995231628,5.5,0,
20170502,마포,20.2000007629395,14.1000003814697,28.2999992370605,54.5,33.0999984741211,84.3000030517578,1.29999995231628,4.19999980926514,0,
20170502,서대문,20.3999996185303,15.1999998092651,26.8999996185303,46.7000007629395,28.2999992370605,72.3000030517578,1.60000002384186,4.5,0,
20170502,서초,21.1000003814697,15.5,27.1000003814697,46.5999984741211,31.2999992370605,71.5999984741211,1.60000002384186,5.30000019073486,0,
20170502,성동,21.2999992370605,16.7999992370605,28.8999996185303,47.2000007629395,27.3999996185303,75,1.39999997615814,3.59999990463257,0,
20170502,성북,21.6000003814697,16.7000007629395,28.1000003814697,47.5999984741211,25.7999992370605,68.9000015258789,1.10000002384186,4.90000009536743,0,
20170502,송파,21.7000007629395,16.5,28.5,45.5999984741211,26.1000003814697,66.6999969482422,1.10000002384186,4.19999980926514,0,
20170502,양천,20.7999992370605,15.1000003814697,28.5,51.2999992370605,32.7999992370605,78.6999969482422,1.20000004768372,3.40000009536743,0,
20170502,영등포,20.5,14.8999996185303,27.2000007629395,53.4000015258789,36.0999984741211,81.8000030517578,2,5.5,0,
20170502,용산,21.7999992370605,16.8999996185303,28.1000003814697,27.3999996185303,9,50.5,1.39999997615814,4.69999980926514,0,
20170502,은평,20.2999992370605,14.5,27,50.2000007629395,33.4000015258789,77.5,1.79999995231628,5.40000009536743,0,
20170502,종로,21.6000003814697,16.5,27.7999992370605,36.9000015258789,17,60.2999992370605,1.20000004768372,3.79999995231628,0,
20170502,중구,20.2999992370605,14.8999996185303,27.2000007629395,46.7000007629395,26,72.3000030517578,1.5,5.5,0,
20170502,중랑,21.2999992370605,16.7999992370605,27.2000007629395,49.0999984741211,31.1000003814697,69,1.5,5,0,
20170503,강남,22,15.3999996185303,30.7000007629395,40.2000007629395,19.7999992370605,67.4000015258789,0.600000023841858,4.69999980926514,0,
20170503,강동,22,14.6999998092651,29.8999996185303,44.4000015258789,22.2999992370605,71.1999969482422,1.20000004768372,7,0,
20170503,강북,22,15.3000001907349,30.1000003814697,43,24.2999992370605,59.9000015258789,1.20000004768372,4.5,0,
20170503,강서,21.3999996185303,14.1000003814697,29.7999992370605,46.5,24.7999992370605,71.8000030517578,1.39999997615814,5.19999980926514,0,
20170503,관악,22,16.2000007629395,29.7000007629395,36.7000007629395,15.8999996185303,51.2000007629395,1,4,0,
20170503,광진,22.2999992370605,15.3000001907349,30,41.0999984741211,20.2000007629395,66,1.29999995231628,4.40000009536743,0,
20170503,구로,21.7999992370605,15.5,29.2000007629395,39.2999992370605,19.7000007629395,59.5,1.89999997615814,7.19999980926514,0,
20170503,금천,21.7999992370605,15.1999998092651,30.3999996185303,40.7999992370605,18.5,58.2000007629395,1.5,5.69999980926514,0,
20170503,남산,21.3999996185303,14.6999998092651,29.7000007629395,29.7999992370605,16.5,60,1.5,4.19999980926514,0,
20170503,노원,22.3999996185303,15,30.5,40.9000015258789,20.2999992370605,64.9000015258789,0.5,3.70000004768372,0,
20170503,도봉,20.7999992370605,12.6000003814697,30.2000007629395,45.4000015258789,21.2999992370605,72.8000030517578,0.600000023841858,3.20000004768372,0,
20170503,동대문,22,15.6000003814697,30.2999992370605,42.0999984741211,19.8999996185303,62.4000015258789,1.79999995231628,7,0,
20170503,동작,22.3999996185303,16.6000003814697,29.8999996185303,38,15.5,61.4000015258789,1.79999995231628,7.09999990463257,0,
20170503,마포,21,13.8000001907349,30.7000007629395,45,24.1000003814697,63.9000015258789,1.10000002384186,4.69999980926514,0,
20170503,서대문,21.2000007629395,14.6000003814697,29.2000007629395,37.9000015258789,19,54,1.20000004768372,4.5,0,
20170503,서초,22,15.3000001907349,30,37.9000015258789,15.3000001907349,55.5999984741211,1.5,6.30000019073486,0,
20170503,성동,22.1000003814697,15.1999998092651,31,42.0999984741211,16.8999996185303,75.1999969482422,1.5,4,0,
20170503,성북,22.1000003814697,15.8999996185303,30.2999992370605,40.2999992370605,18.3999996185303,58.2000007629395,1.29999995231628,5.19999980926514,0,
20170503,송파,22.2000007629395,14.3999996185303,30.5,40.0999984741211,16.7000007629395,69.1999969482422,1.10000002384186,4.30000019073486,0,
20170503,양천,22,15.3999996185303,30,42.5,22.1000003814697,68.8000030517578,1,4.80000019073486,0,
20170503,영등포,21.5,14.8000001907349,30.1000003814697,45,24.3999996185303,70.5999984741211,1.89999997615814,6.69999980926514,0,
20170503,용산,22.8999996185303,16.7999992370605,31,18.7999992370605,0,38.4000015258789,1.20000004768372,5.40000009536743,0,
20170503,은평,21,14.6000003814697,29.1000003814697,42.0999984741211,25,57.9000015258789,1.60000002384186,5.80000019073486,0,
20170503,종로,22.2999992370605,15.8999996185303,30.5,29.3999996185303,11.8999996185303,45.4000015258789,1.10000002384186,3.79999995231628,0,
20170503,중구,21.2999992370605,14.1000003814697,29.8999996185303,38.0999984741211,16.7999992370605,63.0999984741211,1.60000002384186,6.09999990463257,0,
20170503,중랑,22,15.6000003814697,29.7000007629395,42,21.6000003814697,63.2000007629395,1.60000002384186,5.90000009536743,0,
20170504,강남,21.2999992370605,16.2999992370605,27.3999996185303,46,32.5999984741211,63.2000007629395,0.800000011920929,4.80000019073486,0,
20170504,강동,21.7000007629395,15.8999996185303,27.6000003814697,48.5,33.5,64.4000015258789,1.5,5.5,0,
20170504,강북,22.1000003814697,16.2999992370605,28.7999992370605,46.5999984741211,33.7999992370605,60,1.10000002384186,5.69999980926514,0,
20170504,강서,21.2000007629395,16.5,25.7999992370605,53.0999984741211,38.5999984741211,71.5,1.60000002384186,4.90000009536743,0,
20170504,관악,21.6000003814697,17.3999996185303,26.6000003814697,42.7000007629395,28.7999992370605,55,1.20000004768372,4.59999990463257,0,
20170504,광진,22.1000003814697,16.2000007629395,27.7999992370605,45.7000007629395,31.2000007629395,61.0999984741211,1.29999995231628,4.30000019073486,0,
20170504,구로,21.6000003814697,16.7999992370605,27,45.0999984741211,30.3999996185303,59.9000015258789,1.79999995231628,6.19999980926514,0,
20170504,금천,21.5,16.3999996185303,27.5,46.0999984741211,31.7000007629395,57,1.10000002384186,6.40000009536743,0,
20170504,남산,21.2000007629395,15.6000003814697,26.7999992370605,37.0999984741211,20.8999996185303,59.2000007629395,1.5,3.79999995231628,0,
20170504,노원,22.2999992370605,16.2000007629395,29.2000007629395,43.9000015258789,26.6000003814697,60.5999984741211,0.200000002980232,3.09999990463257,0,
20170504,도봉,21,13.3999996185303,28.2000007629395,49.2000007629395,27.8999996185303,71.5,0.5,3,0,
20170504,동대문,21.8999996185303,16.1000003814697,28.2999992370605,46.0999984741211,29.8999996185303,60.7999992370605,1.70000004768372,5.5,0,
20170504,동작,22.1000003814697,17.3999996185303,27.2000007629395,43.9000015258789,30.6000003814697,58.5,2,6.19999980926514,0,
20170504,마포,21,15.8999996185303,26.5,51.4000015258789,36.5,63.4000015258789,1.20000004768372,4.5,0,
20170504,서대문,21.2000007629395,16.2000007629395,26.5,44.7000007629395,31.7000007629395,58.7999992370605,1.29999995231628,4.5,0,
20170504,서초,21.8999996185303,16.1000003814697,27.3999996185303,43.2000007629395,28.8999996185303,56.7000007629395,1.70000004768372,5.90000009536743,0,
20170504,성동,21.7000007629395,16.1000003814697,28.7999992370605,46.2999992370605,29.3999996185303,69.5999984741211,1.60000002384186,4.40000009536743,0,
20170504,성북,22.1000003814697,16.3999996185303,28.3999996185303,44.0999984741211,30.2999992370605,57,1.10000002384186,4.5,0,
20170504,송파,22.1000003814697,15.5,28.7999992370605,44,28.7999992370605,62.7999992370605,1,3.20000004768372,0,
20170504,양천,21.7999992370605,16.5,27.2000007629395,48.2000007629395,31.7000007629395,66.3000030517578,0.899999976158142,4.5,0,
20170504,영등포,21.5,16.8999996185303,26.2999992370605,49.2000007629395,33.7000007629395,62.7000007629395,1.89999997615814,6.30000019073486,0,
20170504,용산,22.3999996185303,17.8999996185303,27.5,26.2000007629395,13.8000001907349,38.7000007629395,1.39999997615814,5.40000009536743,0,
20170504,은평,21,16,26.7000007629395,48.7000007629395,32.5999984741211,61.9000015258789,1.60000002384186,5.90000009536743,0,
20170504,종로,22,17.1000003814697,27.7999992370605,37.2999992370605,23.7999992370605,49.7999992370605,1.20000004768372,4.59999990463257,0,
20170504,중구,20.8999996185303,15.1000003814697,27.7999992370605,44.5999984741211,29.8999996185303,62.2999992370605,1.60000002384186,6.09999990463257,0,
20170504,중랑,21.8999996185303,16.5,27.6000003814697,45.7999992370605,30.7999992370605,59.2000007629395,1.39999997615814,4.40000009536743,0,
20170505,강남,21.2000007629395,16.2999992370605,26.7000007629395,57.7000007629395,41.2999992370605,77.5999984741211,1.39999997615814,5.19999980926514,0,
20170505,강동,21.6000003814697,16.7000007629395,26.8999996185303,59.2000007629395,43.2999992370605,78.5,2.70000004768372,8,0,
20170505,강북,21.7999992370605,16.3999996185303,27.3999996185303,59.0999984741211,43.0999984741211,81.3000030517578,1.89999997615814,6.40000009536743,0,
20170505,강서,21.2000007629395,16.2999992370605,26.2999992370605,62.2999992370605,45.2999992370605,82.6999969482422,2.29999995231628,6.09999990463257,0,
20170505,관악,21.1000003814697,16.2999992370605,26.6000003814697,58.5999984741211,39.9000015258789,83.5,1.60000002384186,5.59999990463257,0,
20170505,광진,22,17.1000003814697,27.2999992370605,56.7000007629395,40.5,74.8000030517578,2.09999990463257,6.09999990463257,0,
20170505,구로,20.7999992370605,16.2000007629395,26.2000007629395,61.2999992370605,41.7999992370605,85.3000030517578,3.20000004768372,8.80000019073486,0,
20170505,금천,21.2000007629395,16.2000007629395,27.2999992370605,60.7000007629395,41.2000007629395,86.1999969482422,1.89999997615814,6,0,
20170505,남산,20.7999992370605,15.6000003814697,26.2999992370605,57.0999984741211,31.7999992370605,80.6999969482422,2.09999990463257,6.69999980926514,0,
20170505,노원,22.2999992370605,17.6000003814697,27.5,54.9000015258789,39.5999984741211,78.4000015258789,1.20000004768372,5.5,0,
20170505,도봉,21.7999992370605,16.7999992370605,27.3999996185303,56.2000007629395,39.7999992370605,73.5,1.20000004768372,4.90000009536743,0,
20170505,동대문,22,16.7999992370605,26.8999996185303,56.7999992370605,40,76.8000030517578,2.79999995231628,7.90000009536743,0,
20170505,동작,21.7999992370605,16.7999992370605,27.3999996185303,56.7999992370605,38.7999992370605,77.8000030517578,3.09999990463257,8.19999980926514,0,
20170505,마포,20.8999996185303,15.8999996185303,27.1000003814697,62.9000015258789,43.2999992370605,85.6999969482422,1.70000004768372,5.40000009536743,0,
20170505,서대문,20.8999996185303,15.8999996185303,26.3999996185303,57.7000007629395,39.7000007629395,80.0999984741211,1.89999997615814,7.19999980926514,0,
20170505,서초,21.8999996185303,17.1000003814697,26.5,55.4000015258789,39.7999992370605,78.6999969482422,2.5,7.5,0,
20170505,성동,22,16.5,28.3999996185303,55.9000015258789,35.9000015258789,78.4000015258789,2.20000004768372,6.69999980926514,0,
20170505,성북,21.8999996185303,16.5,27.7000007629395,56,37.0999984741211,77.6999969482422,1.89999997615814,5.59999990463257,0,
20170505,송파,22.3999996185303,17.5,28.1000003814697,53.5999984741211,36.4000015258789,73.6999969482422,1.60000002384186,5.69999980926514,0,
20170505,양천,21.2999992370605,16.2000007629395,27.3999996185303,61,42.2000007629395,80.9000015258789,1.70000004768372,5.69999980926514,0,
20170505,영등포,20.8999996185303,16,26.7999992370605,62.5,44.4000015258789,82.4000015258789,3.09999990463257,10.3999996185303,0,
20170505,용산,22.1000003814697,17,27.3999996185303,38.5999984741211,21,59,2.40000009536743,8,0,
20170505,은평,20.5,15.6000003814697,25.5,61.5,44.9000015258789,83.4000015258789,2.5,7.19999980926514,0,
20170505,종로,21.7000007629395,16.6000003814697,27.6000003814697,48.7999992370605,30.1000003814697,69.8000030517578,1.70000004768372,4.69999980926514,0,
20170505,중구,20.7999992370605,15.5,26.7000007629395,56.5,38.5999984741211,78.5999984741211,2.5,7.59999990463257,0,
20170505,중랑,21.7000007629395,16.7000007629395,26.6000003814697,58.2999992370605,41.5,77.3000030517578,2.40000009536743,7.30000019073486,0,
20170506,강남,15.6000003814697,12.8000001907349,19.6000003814697,32.7000007629395,15.3000001907349,75.9000015258789,2.09999990463257,6.09999990463257,0,
20170506,강동,15.8000001907349,12.6999998092651,19.6000003814697,35,18,77.1999969482422,3.40000009536743,10.8999996185303,0,
20170506,강북,15.8000001907349,12.1999998092651,19.7999992370605,35,19.2000007629395,74.5999984741211,2.5,8.10000038146973,0,
20170506,강서,15.6999998092651,12.5,19.2000007629395,38,20.6000003814697,55.0999984741211,3.20000004768372,7.90000009536743,0,
20170506,관악,15.3999996185303,12.8999996185303,18.8999996185303,34,14,77.4000015258789,2.5,6.40000009536743,0,
20170506,광진,16.2000007629395,12.3999996185303,20,33.2999992370605,17,74.5,2.90000009536743,8.60000038146973,0,
20170506,구로,15.3000001907349,12.3000001907349,18.3999996185303,37,16.2000007629395,61,4.30000019073486,11.6000003814697,0,
20170506,금천,15.3999996185303,12.3999996185303,18.7000007629395,38.2000007629395,17.8999996185303,77.0999984741211,3.79999995231628,9.10000038146973,0,
20170506,남산,14.8000001907349,9.80000019073486,19.2999992370605,27.6000003814697,19.5,74.4000015258789,2.70000004768372,9,0,
20170506,노원,16.2999992370605,12.5,20.2999992370605,31.3999996185303,15.5,70.4000015258789,2.20000004768372,7.30000019073486,0,
20170506,도봉,15.5,9.80000019073486,20.3999996185303,34.4000015258789,16.2000007629395,67.6999969482422,1.5,6.5,0,
20170506,동대문,16.1000003814697,12.6999998092651,19.6000003814697,32.2000007629395,15.8999996185303,74.8000030517578,3.59999990463257,11,0,
20170506,동작,16.1000003814697,13.1000003814697,19.8999996185303,32.7000007629395,15.8000001907349,61.5999984741211,3.5,9.5,0,
20170506,마포,15.3999996185303,11.3000001907349,18.8999996185303,37.4000015258789,19.2000007629395,65.0999984741211,2.5,6.90000009536743,0,
20170506,서대문,15.1999998092651,10.5,19.2000007629395,32.0999984741211,15.1000003814697,70.1999969482422,3.20000004768372,10,0,
